id,firstname,lastname,creditcardnumber,firstnameencrypted,lastnameencrypted,firstnamesoundex,lastnamesoundex,firstnamesoundexencrypted,lastnamesoundexencrypted,qnumber,qgramfnseparator,qgramsfirstname,qgramlnseparator,qgramslastname
rec-1103-org,makayla,scriva,1986 7731 0170 8353,makayla,scriva,M240,S610,M240,S610,2,QGramFN,/m,ma,ak,ka,ay,yl,la,a\,QGramLN,/s,sc,cr,ri,iv,va,a\
rec-1104-org,lachlan-john,theodore,3701 8155 9434 9525,lachlan-john,theodore,L245,T360,L245,T360,2,QGramFN,/l,la,ac,ch,hl,la,an,n-,-j,jo,oh,hn,n\,QGramLN,/t,th,he,eo,od,do,or,re,e\
rec-1105-org,dale,resili,0746 0196 6890 4359,dale,resili,D400,R240,D400,R240,2,QGramFN,/d,da,al,le,e\,QGramLN,/r,re,es,si,il,li,i\
rec-1106-org,ebony,gudelj,4221 0921 0131 6473,ebony,gudelj,E150,G342,E150,G342,2,QGramFN,/e,eb,bo,on,ny,y\,QGramLN,/g,gu,ud,de,el,lj,j\
rec-1107-org,livia,sitarenos,0866 0903 8407 9931,livia,sitarenos,L100,S365,L100,S365,2,QGramFN,/l,li,iv,vi,ia,a\,QGramLN,/s,si,it,ta,ar,re,en,no,os,s\
rec-1108-org,talena,gaugg,8077 5416 1006 6141,talena,gaugg,T450,G200,T450,G200,2,QGramFN,/t,ta,al,le,en,na,a\,QGramLN,/g,ga,au,ug,gg,g\
rec-1109-org,matilda,berresford,7724 4694 5228 0151,matilda,berresford,M343,B621,M343,B621,2,QGramFN,/m,ma,at,ti,il,ld,da,a\,QGramLN,/b,be,er,rr,re,es,sf,fo,or,rd,d\
rec-1110-org,kelsy,jacura,4299 5482 2942 1409,kelsy,jacura,K420,J260,K420,J260,2,QGramFN,/k,ke,el,ls,sy,y\,QGramLN,/j,ja,ac,cu,ur,ra,a\
rec-1111-org,maddison,woodlock,6218 1593 6069 7849,maddison,woodlock,M325,W342,M325,W342,2,QGramFN,/m,ma,ad,dd,di,is,so,on,n\,QGramLN,/w,wo,oo,od,dl,lo,oc,ck,k\
rec-1112-org,tenille,bomben,5580 5200 6353 1184,tenille,bomben,T540,B515,T540,B515,2,QGramFN,/t,te,en,ni,il,ll,le,e\,QGramLN,/b,bo,om,mb,be,en,n\
rec-1113-org,sylvie,samakovlis,6408 7816 0727 0307,sylvie,samakovlis,S410,S521,S410,S521,2,QGramFN,/s,sy,yl,lv,vi,ie,e\,QGramLN,/s,sa,am,ma,ak,ko,ov,vl,li,is,s\
rec-1114-org,angelina,skarmoupsos,3630 8439 5693 8968,angelina,skarmoupsos,A524,S651,A524,S651,2,QGramFN,/a,an,ng,ge,el,li,in,na,a\,QGramLN,/s,sk,ka,ar,rm,mo,ou,up,ps,so,os,s\
rec-1115-org,kalli,suyen,1265 9432 1327 8811,kalli,suyen,K400,S500,K400,S500,2,QGramFN,/k,ka,al,ll,li,i\,QGramLN,/s,su,uy,ye,en,n\
rec-1116-dup-0,triity,passalacqua,8492 6310 5773 8310,triity,passalacqua,T630,P242,T630,P242,2,QGramFN,/t,tr,ri,ii,it,ty,y\,QGramLN,/p,pa,as,ss,sa,al,la,ac,cq,qu,ua,a\
rec-1117-org,kyah,wallin,9777 5533 0059 9436,kyah,wallin,K000,W450,K000,W450,2,QGramFN,/k,ky,ya,ah,h\,QGramLN,/w,wa,al,ll,li,in,n\
rec-1118-org,samara,soroosh,1392 0729 4610 3356,samara,soroosh,S560,S620,S560,S620,2,QGramFN,/s,sa,am,ma,ar,ra,a\,QGramLN,/s,so,or,ro,oo,os,sh,h\
rec-1119-dup-0,ro,reitler,4606 4569 7060 6709,ro,reitler,R000,R346,R000,R346,2,QGramFN,ro,QGramLN,/r,re,ei,it,tl,le,er,r\
rec-1120-org,kaleb,harmston,6021 7840 0966 6730,kaleb,harmston,K410,H652,K410,H652,2,QGramFN,/k,ka,al,le,eb,b\,QGramLN,/h,ha,ar,rm,ms,st,to,on,n\
rec-1121-org,marco,boak,2804 6085 5922 9399,marco,boak,M620,B200,M620,B200,2,QGramFN,/m,ma,ar,rc,co,o\,QGramLN,/b,bo,oa,ak,k\
rec-1122-dup-0,zakariah,mccdrum,1409 9430 3343 5876,zakariah,mccdrum,Z260,M236,Z260,M236,2,QGramFN,/z,za,ak,ka,ar,ri,ia,ah,h\,QGramLN,/m,mc,cc,cd,dr,ru,um,m\
rec-1123-org,tess,gerhmann,8816 9134 2644 7314,tess,gerhmann,T200,G655,T200,G655,2,QGramFN,/t,te,es,ss,s\,QGramLN,/g,ge,er,rh,hm,ma,an,nn,n\
rec-1124-org,luke,tadier,8233 3466 2937 4861,luke,tadier,L200,T360,L200,T360,2,QGramFN,/l,lu,uk,ke,e\,QGramLN,/t,ta,ad,di,ie,er,r\
rec-1125-org,jarvis,dargenio,7795 1265 8449 1416,jarvis,dargenio,J612,D625,J612,D625,2,QGramFN,/j,ja,ar,rv,vi,is,s\,QGramLN,/d,da,ar,rg,ge,en,ni,io,o\
rec-1126-org,maya,teates,8305 7103 0181 7343,maya,teates,M000,T320,M000,T320,2,QGramFN,/m,ma,ay,ya,a\,QGramLN,/t,te,ea,at,te,es,s\
rec-1127-org,samantha,tinfina,9253 8984 4100 9506,samantha,tinfina,S553,T515,S553,T515,2,QGramFN,/s,sa,am,ma,an,nt,th,ha,a\,QGramLN,/t,ti,in,nf,fi,in,na,a\
rec-1128-org,jonathon,tarn,1360 8476 4700 1777,jonathon,tarn,J535,T650,J535,T650,2,QGramFN,/j,jo,on,na,at,th,ho,on,n\,QGramLN,/t,ta,ar,rn,n\
rec-1129-org,eloise,fizgerald,3281 7211 7875 0051,eloise,fizgerald,E420,F264,E420,F264,2,QGramFN,/e,el,lo,oi,is,se,e\,QGramLN,/f,fi,iz,zg,ge,er,ra,al,ld,d\
rec-1130-org,tom,heidrich,9453 8168 1828 6888,tom,heidrich,T500,H362,T500,H362,2,QGramFN,/t,to,om,m\,QGramLN,/h,he,ei,id,dr,ri,ic,ch,h\
rec-1131-org,tyler,hosgood,1363 4197 3895 9339,tyler,hosgood,T460,H230,T460,H230,2,QGramFN,/t,ty,yl,le,er,r\,QGramLN,/h,ho,os,sg,go,oo,od,d\
rec-1132-dup-0,gianni,kpandunias,3732 4815 0590 3514,gianni,kpandunias,G500,K153,G500,K153,2,QGramFN,/g,gi,ia,an,nn,ni,i\,QGramLN,/k,kp,pa,an,nd,du,un,ni,ia,as,s\
rec-1133-org,benjamin,vander neut,9487 0915 5744 9747,benjamin,vander neut,B525,V536,B525,V536,2,QGramFN,/b,be,en,nj,ja,am,mi,in,n\,QGramLN,/v,va,an,nd,de,er,r,n,ne,eu,ut,t\
rec-1134-org,hanna,knowling,8859 1092 8162 0862,hanna,knowling,H500,K545,H500,K545,2,QGramFN,/h,ha,an,nn,na,a\,QGramLN,/k,kn,no,ow,wl,li,in,ng,g\
rec-1135-org,wilson,gulia,8801 7438 2274 8169,wilson,gulia,W425,G400,W425,G400,2,QGramFN,/w,wi,il,ls,so,on,n\,QGramLN,/g,gu,ul,li,ia,a\
rec-1136-org,maconal,leicht,5695 1996 0329 0709,maconal,leicht,M254,L230,M254,L230,2,QGramFN,/m,ma,ac,co,on,na,al,l\,QGramLN,/l,le,ei,ic,ch,ht,t\
rec-1137-org,ruben,alagich,0148 9569 2565 7006,ruben,alagich,R150,A422,R150,A422,2,QGramFN,/r,ru,ub,be,en,n\,QGramLN,/a,al,la,ag,gi,ic,ch,h\
rec-1138-org,kenneth,edmundson,5042 7852 5618 3272,kenneth,edmundson,K530,E355,K530,E355,2,QGramFN,/k,ke,en,nn,ne,et,th,h\,QGramLN,/e,ed,dm,mu,un,nd,ds,so,on,n\
rec-1139-org,indyana,honeychurch,1409 5675 4683 5931,indyana,honeychurch,I535,H526,I535,H526,2,QGramFN,/i,in,nd,dy,ya,an,na,a\,QGramLN,/h,ho,on,ne,ey,yc,ch,hu,ur,rc,ch,h\
rec-1140-org,teileah,van't hoff,4121 1315 2571 9565,teileah,van't hoff,T400,V531,T400,V531,2,QGramFN,/t,te,ei,il,le,ea,ah,h\,QGramLN,/v,va,an,n','t,t,h,ho,of,ff,f\
rec-1141-org,owen,pruul,7327 9593 7930 5147,owen,pruul,O500,P640,O500,P640,2,QGramFN,/o,ow,we,en,n\,QGramLN,/p,pr,ru,uu,ul,l\
rec-1142-org,jairus,lo-sapio,8047 8109 0827 9017,jairus,lo-sapio,J620,L210,J620,L210,2,QGramFN,/j,ja,ai,ir,ru,us,s\,QGramLN,/l,lo,o-,-s,sa,ap,pi,io,o\
rec-1143-dup-0,ashlhe,desilva,2578 0454 3518 5615,ashlhe,desilva,A240,D241,A240,D241,2,QGramFN,/a,as,sh,hl,lh,he,e\,QGramLN,/d,de,es,si,il,lv,va,a\
rec-1144-dup-0,harcey,whetstone,1832 4683 2968 9708,harcey,whetstone,H620,W323,H620,W323,2,QGramFN,/h,ha,ar,rc,ce,ey,y\,QGramLN,/w,wh,he,et,ts,st,to,on,ne,e\
rec-1145-org,riley,kowald,4379 5240 8813 2420,riley,kowald,R400,K430,R400,K430,2,QGramFN,/r,ri,il,le,ey,y\,QGramLN,/k,ko,ow,wa,al,ld,d\
rec-1146-org,millane,d'addio,5299 4056 2730 5457,millane,d'addio,M450,D300,M450,D300,2,QGramFN,/m,mi,il,ll,la,an,ne,e\,QGramLN,/d,d','a,ad,dd,di,io,o\
rec-1147-dup-0,declen,jdukins,1938 5479 9897 9964,declen,jdukins,D245,J325,D245,J325,2,QGramFN,/d,de,ec,cl,le,en,n\,QGramLN,/j,jd,du,uk,ki,in,ns,s\
rec-1148-dup-0,jessica,jacuse,5034 5472 9676 3179,jessica,jacuse,J220,J220,J220,J220,2,QGramFN,/j,je,es,ss,si,ic,ca,a\,QGramLN,/j,ja,ac,cu,us,se,e\
rec-1149-org,jaslyn,wallent,7978 6306 8498 4059,jaslyn,wallent,J245,W453,J245,W453,2,QGramFN,/j,ja,as,sl,ly,yn,n\,QGramLN,/w,wa,al,ll,le,en,nt,t\
rec-1150-org,kaleb,timmermans,3340 4455 4443 2767,kaleb,timmermans,K410,T565,K410,T565,2,QGramFN,/k,ka,al,le,eb,b\,QGramLN,/t,ti,im,mm,me,er,rm,ma,an,ns,s\
rec-1151-dup-0,tayla,garrandd,6199 3525 3642 3971,tayla,garrandd,T400,G653,T400,G653,2,QGramFN,/t,ta,ay,yl,la,a\,QGramLN,/g,ga,ar,rr,ra,an,nd,dd,d\
rec-1152-org,flynn,kastelan,8246 5941 5408 3333,flynn,kastelan,F450,K234,F450,K234,2,QGramFN,/f,fl,ly,yn,nn,n\,QGramLN,/k,ka,as,st,te,el,la,an,n\
rec-1153-org,owen,mezic,4934 6998 7306 6661,owen,mezic,O500,M220,O500,M220,2,QGramFN,/o,ow,we,en,n\,QGramLN,/m,me,ez,zi,ic,c\
rec-1154-org,alisha,poc,0998 0834 1002 7789,alisha,poc,A420,P200,A420,P200,2,QGramFN,/a,al,li,is,sh,ha,a\,QGramLN,/p,po,oc,c\
rec-1155-org,breana,money,9862 0191 3286 2950,breana,money,B650,M500,B650,M500,2,QGramFN,/b,br,re,ea,an,na,a\,QGramLN,/m,mo,on,ne,ey,y\
rec-1156-org,xepheren,rosada,0540 7027 1682 0238,xepheren,rosada,X165,R230,X165,R230,2,QGramFN,/x,xe,ep,ph,he,er,re,en,n\,QGramLN,/r,ro,os,sa,ad,da,a\
rec-1157-org,tyler,haupt,2338 8175 9321 6986,tyler,haupt,T460,H130,T460,H130,2,QGramFN,/t,ty,yl,le,er,r\,QGramLN,/h,ha,au,up,pt,t\
rec-1158-org,natalia,dolatowski,0007 0827 1353 4377,natalia,dolatowski,N340,D432,N340,D432,2,QGramFN,/n,na,at,ta,al,li,ia,a\,QGramLN,/d,do,ol,la,at,to,ow,ws,sk,ki,i\
rec-1159-org,nicolas,spajic,5659 8719 0596 1579,nicolas,spajic,N242,S122,N242,S122,2,QGramFN,/n,ni,ic,co,ol,la,as,s\,QGramLN,/s,sp,pa,aj,ji,ic,c\
rec-1160-org,megan,shevtzoff,9189 0790 1110 2146,megan,shevtzoff,M250,S132,M250,S132,2,QGramFN,/m,me,eg,ga,an,n\,QGramLN,/s,sh,he,ev,vt,tz,zo,of,ff,f\
rec-1161-org,alexa-rose,wanago,8785 9666 6547 6864,alexa-rose,wanago,A426,W520,A426,W520,2,QGramFN,/a,al,le,ex,xa,a-,-r,ro,os,se,e\,QGramLN,/w,wa,an,na,ag,go,o\
rec-1162-org,kiana,lipscomb,6176 0320 2825 9558,kiana,lipscomb,K500,L125,K500,L125,2,QGramFN,/k,ki,ia,an,na,a\,QGramLN,/l,li,ip,ps,sc,co,om,mb,b\
rec-1163-org,micah,nilssen,7042 8445 4637 5507,micah,nilssen,M200,N425,M200,N425,2,QGramFN,/m,mi,ic,ca,ah,h\,QGramLN,/n,ni,il,ls,ss,se,en,n\
rec-1164-org,petreece,smajic,5899 3662 0281 2306,petreece,smajic,P362,S522,P362,S522,2,QGramFN,/p,pe,et,tr,re,ee,ec,ce,e\,QGramLN,/s,sm,ma,aj,ji,ic,c\
rec-1165-dup-0,ava,forecio,0098 3927 9573 6220,ava,forecio,A100,F620,A100,F620,2,QGramFN,/a,av,va,a\,QGramLN,/f,fo,or,re,ec,ci,io,o\
rec-1166-org,anastasia,demetriou,0123 6900 5790 0031,anastasia,demetriou,A523,D536,A523,D536,2,QGramFN,/a,an,na,as,st,ta,as,si,ia,a\,QGramLN,/d,de,em,me,et,tr,ri,io,ou,u\
rec-1167-org,oscar,macphail,8782 4284 5065 6987,oscar,macphail,O260,M214,O260,M214,2,QGramFN,/o,os,sc,ca,ar,r\,QGramLN,/m,ma,ac,cp,ph,ha,ai,il,l\
rec-1168-org,olivia,passone,5428 6268 9098 9554,olivia,passone,O410,P250,O410,P250,2,QGramFN,/o,ol,li,iv,vi,ia,a\,QGramLN,/p,pa,as,ss,so,on,ne,e\
rec-1169-org,koula,rintel,6154 8919 9598 3592,koula,rintel,K400,R534,K400,R534,2,QGramFN,/k,ko,ou,ul,la,a\,QGramLN,/r,ri,in,nt,te,el,l\
rec-1170-org,olivia,hemlof,3738 5671 1465 3614,olivia,hemlof,O410,H541,O410,H541,2,QGramFN,/o,ol,li,iv,vi,ia,a\,QGramLN,/h,he,em,ml,lo,of,f\
rec-1171-org,stella,buffett,9637 5694 5776 6441,stella,buffett,S340,B130,S340,B130,2,QGramFN,/s,st,te,el,ll,la,a\,QGramLN,/b,bu,uf,ff,fe,et,tt,t\
rec-1172-org,kieren,tidey,9140 8242 0588 5467,kieren,tidey,K650,T300,K650,T300,2,QGramFN,/k,ki,ie,er,re,en,n\,QGramLN,/t,ti,id,de,ey,y\
rec-1173-dup-0,tylver,barsoum,0441 6954 2417 4790,tylver,barsoum,T416,B625,T416,B625,2,QGramFN,/t,ty,yl,lv,ve,er,r\,QGramLN,/b,ba,ar,rs,so,ou,um,m\
rec-1174-org,luke,sifkus,7166 9564 6622 5703,luke,sifkus,L200,S122,L200,S122,2,QGramFN,/l,lu,uk,ke,e\,QGramLN,/s,si,if,fk,ku,us,s\
rec-1175-org,jeremiah,frankiewicz,9631 3750 2251 0028,jeremiah,frankiewicz,J650,F652,J650,F652,2,QGramFN,/j,je,er,re,em,mi,ia,ah,h\,QGramLN,/f,fr,ra,an,nk,ki,ie,ew,wi,ic,cz,z\
rec-1176-org,cade,atahan,8480 1572 3281 2180,cade,atahan,C300,A350,C300,A350,2,QGramFN,/c,ca,ad,de,e\,QGramLN,/a,at,ta,ah,ha,an,n\
rec-1177-org,kade,abushawsh,0729 2125 3795 2551,kade,abushawsh,K300,A122,K300,A122,2,QGramFN,/k,ka,ad,de,e\,QGramLN,/a,ab,bu,us,sh,ha,aw,ws,sh,h\
rec-1178-org,mark,sheens,1058 5372 1838 0612,mark,sheens,M620,S520,M620,S520,2,QGramFN,/m,ma,ar,rk,k\,QGramLN,/s,sh,he,ee,en,ns,s\
rec-1179-org,kyah,garad,7024 1495 7892 3077,kyah,garad,K000,G630,K000,G630,2,QGramFN,/k,ky,ya,ah,h\,QGramLN,/g,ga,ar,ra,ad,d\
rec-1180-org,john,theodorakakis,7372 0320 0399 8950,john,theodorakakis,J500,T362,J500,T362,2,QGramFN,/j,jo,oh,hn,n\,QGramLN,/t,th,he,eo,od,do,or,ra,ak,ka,ak,ki,is,s\
rec-1181-org,anna,falcone,3562 0057 7643 5410,anna,falcone,A500,F425,A500,F425,2,QGramFN,/a,an,nn,na,a\,QGramLN,/f,fa,al,lc,co,on,ne,e\
rec-1182-dup-0,sidonie,aongkerntune,2430 1515 9028 0884,sidonie,aongkerntune,S350,A526,S350,A526,2,QGramFN,/s,si,id,do,on,ni,ie,e\,QGramLN,/a,ao,on,ng,gk,ke,er,rn,nt,tu,un,ne,e\
rec-1183-org,lucinda,ashbey,1361 9275 2816 6783,lucinda,ashbey,L253,A210,L253,A210,2,QGramFN,/l,lu,uc,ci,in,nd,da,a\,QGramLN,/a,as,sh,hb,be,ey,y\
rec-1184-org,kimberly,kosch,4565 7542 9960 5565,kimberly,kosch,K516,K200,K516,K200,2,QGramFN,/k,ki,im,mb,be,er,rl,ly,y\,QGramLN,/k,ko,os,sc,ch,h\
rec-1185-org,kristen,collinson,8572 8607 0878 5934,kristen,collinson,K623,C452,K623,C452,2,QGramFN,/k,kr,ri,is,st,te,en,n\,QGramLN,/c,co,ol,ll,li,in,ns,so,on,n\
rec-1186-org,kathleen,valena,1675 0465 9532 2403,kathleen,valena,K345,V450,K345,V450,2,QGramFN,/k,ka,at,th,hl,le,ee,en,n\,QGramLN,/v,va,al,le,en,na,a\
rec-1187-org,daen,beros,7973 8847 1415 3701,daen,beros,D500,B620,D500,B620,2,QGramFN,/d,da,ae,en,n\,QGramLN,/b,be,er,ro,os,s\
rec-1188-org,kale,neff,4619 4634 0247 5958,kale,neff,K400,N100,K400,N100,2,QGramFN,/k,ka,al,le,e\,QGramLN,/n,ne,ef,ff,f\
rec-1189-org,amy,weir-modem,0909 3443 1621 7137,amy,weir-modem,A500,W653,A500,W653,2,QGramFN,/a,am,my,y\,QGramLN,/w,we,ei,ir,r-,-m,mo,od,de,em,m\
rec-1190-org,teal,kolze,4315 9574 0990 7952,teal,kolze,T400,K420,T400,K420,2,QGramFN,/t,te,ea,al,l\,QGramLN,/k,ko,ol,lz,ze,e\
rec-1191-org,ashlie,muthukuda,3526 9103 7856 5223,ashlie,muthukuda,A240,M323,A240,M323,2,QGramFN,/a,as,sh,hl,li,ie,e\,QGramLN,/m,mu,ut,th,hu,uk,ku,ud,da,a\
rec-1192-org,tommi-lee,vandenburg,6864 5655 4337 7728,tommi-lee,vandenburg,T540,V535,T540,V535,2,QGramFN,/t,to,om,mm,mi,i-,-l,le,ee,e\,QGramLN,/v,va,an,nd,de,en,nb,bu,ur,rg,g\
rec-1193-org,nicole,ludeke,3714 5502 0816 5885,nicole,ludeke,N240,L320,N240,L320,2,QGramFN,/n,ni,ic,co,ol,le,e\,QGramLN,/l,lu,ud,de,ek,ke,e\
rec-1194-dup-0,nicolas,forzachon,6902 4704 7040 0942,nicolas,forzachon,N242,F622,N242,F622,2,QGramFN,/n,ni,ic,co,ol,la,as,s\,QGramLN,/f,fo,or,rz,za,ac,ch,ho,on,n\
rec-1195-org,vincent,criswood,0504 9924 3397 2364,vincent,criswood,V525,C623,V525,C623,2,QGramFN,/v,vi,in,nc,ce,en,nt,t\,QGramLN,/c,cr,ri,is,sw,wo,oo,od,d\
rec-1196-org,jean-claude,samprathi,6039 2160 5475 3755,jean-claude,samprathi,J524,S516,J524,S516,2,QGramFN,/j,je,ea,an,n-,-c,cl,la,au,ud,de,e\,QGramLN,/s,sa,am,mp,pr,ra,at,th,hi,i\
rec-1197-org,xepheren,maytum,5819 8992 8037 2761,xepheren,maytum,X165,M350,X165,M350,2,QGramFN,/x,xe,ep,ph,he,er,re,en,n\,QGramLN,/m,ma,ay,yt,tu,um,m\
rec-1198-org,zara,pasalic,0535 0960 5139 1682,zara,pasalic,Z600,P242,Z600,P242,2,QGramFN,/z,za,ar,ra,a\,QGramLN,/p,pa,as,sa,al,li,ic,c\
rec-1199-org,seanna,badhan,0540 5512 6150 5367,seanna,badhan,S500,B350,S500,B350,2,QGramFN,/s,se,ea,an,nn,na,a\,QGramLN,/b,ba,ad,dh,ha,an,n\
rec-1200-org,madalyn,klintukh,2287 6625 1555 2520,madalyn,klintukh,M345,K453,M345,K453,2,QGramFN,/m,ma,ad,da,al,ly,yn,n\,QGramLN,/k,kl,li,in,nt,tu,uk,kh,h\
rec-1201-org,tahni,olender,2788 2115 1317 7493,tahni,olender,T500,O453,T500,O453,2,QGramFN,/t,ta,ah,hn,ni,i\,QGramLN,/o,ol,le,en,nd,de,er,r\
rec-1202-dup-0,hlec,gardawan,4215 9534 3599 6024,hlec,gardawan,H420,G635,H420,G635,2,QGramFN,/h,hl,le,ec,c\,QGramLN,/g,ga,ar,rd,da,aw,wa,an,n\
rec-1203-org,lia,huverova,1266 6273 0131 0362,lia,huverova,L000,H161,L000,H161,2,QGramFN,/l,li,ia,a\,QGramLN,/h,hu,uv,ve,er,ro,ov,va,a\
rec-1204-org,michelle,blissenden,9371 6959 2190 1312,michelle,blissenden,M240,B425,M240,B425,2,QGramFN,/m,mi,ic,ch,he,el,ll,le,e\,QGramLN,/b,bl,li,is,ss,se,en,nd,de,en,n\
rec-1205-org,tyler,martinovic,8505 1272 8758 2437,tyler,martinovic,T460,M635,T460,M635,2,QGramFN,/t,ty,yl,le,er,r\,QGramLN,/m,ma,ar,rt,ti,in,no,ov,vi,ic,c\
rec-1206-org,sybella,juanta,7768 1307 0936 3355,sybella,juanta,S140,J530,S140,J530,2,QGramFN,/s,sy,yb,be,el,ll,la,a\,QGramLN,/j,ju,ua,an,nt,ta,a\
rec-1207-org,d'arcy,kowlessar,1971 6822 8248 3444,d'arcy,kowlessar,D620,K426,D620,K426,2,QGramFN,/d,d','a,ar,rc,cy,y\,QGramLN,/k,ko,ow,wl,le,es,ss,sa,ar,r\
rec-1208-org,maconal,malcolmson,8281 4569 3559 9031,maconal,malcolmson,M254,M424,M254,M424,2,QGramFN,/m,ma,ac,co,on,na,al,l\,QGramLN,/m,ma,al,lc,co,ol,lm,ms,so,on,n\
rec-1209-org,karli,arthure,1321 0711 0230 1619,karli,arthure,K640,A636,K640,A636,2,QGramFN,/k,ka,ar,rl,li,i\,QGramLN,/a,ar,rt,th,hu,ur,re,e\
rec-1210-org,maria,chemello,8834 6858 7423 4697,maria,chemello,M600,C540,M600,C540,2,QGramFN,/m,ma,ar,ri,ia,a\,QGramLN,/c,ch,he,em,me,el,ll,lo,o\
rec-1211-org,michaela,golenda,8606 1592 7490 5309,michaela,golenda,M240,G453,M240,G453,2,QGramFN,/m,mi,ic,ch,ha,ae,el,la,a\,QGramLN,/g,go,ol,le,en,nd,da,a\
rec-1212-org,renee,mccol,2637 8421 7418 8211,renee,mccol,R500,M240,R500,M240,2,QGramFN,/r,re,en,ne,ee,e\,QGramLN,/m,mc,cc,co,ol,l\
rec-1213-org,kimberley,andretzke,1622 5675 8014 2031,kimberley,andretzke,K516,A536,K516,A536,2,QGramFN,/k,ki,im,mb,be,er,rl,le,ey,y\,QGramLN,/a,an,nd,dr,re,et,tz,zk,ke,e\
rec-1214-org,william,perelaer,5011 3669 5572 3686,william,perelaer,W450,P646,W450,P646,2,QGramFN,/w,wi,il,ll,li,ia,am,m\,QGramLN,/p,pe,er,re,el,la,ae,er,r\
rec-1215-org,clement,bremers,9074 4605 7531 8909,clement,bremers,C455,B656,C455,B656,2,QGramFN,/c,cl,le,em,me,en,nt,t\,QGramLN,/b,br,re,em,me,er,rs,s\
rec-1216-org,prudence,de gruchy,9298 0842 5121 3937,prudence,de gruchy,P635,D262,P635,D262,2,QGramFN,/p,pr,ru,ud,de,en,nc,ce,e\,QGramLN,/d,de,e,g,gr,ru,uc,ch,hy,y\
rec-1217-org,trey,strmota,2870 7630 2548 6560,trey,strmota,T600,S365,T600,S365,2,QGramFN,/t,tr,re,ey,y\,QGramLN,/s,st,tr,rm,mo,ot,ta,a\
rec-1218-org,teegan,ellston,9796 6848 6046 1886,teegan,ellston,T250,E423,T250,E423,2,QGramFN,/t,te,ee,eg,ga,an,n\,QGramLN,/e,el,ll,ls,st,to,on,n\
rec-1219-org,talena,bulgin,0086 6472 3769 4536,talena,bulgin,T450,B425,T450,B425,2,QGramFN,/t,ta,al,le,en,na,a\,QGramLN,/b,bu,ul,lg,gi,in,n\
rec-1220-org,jamie,falkous,1347 8820 1175 2955,jamie,falkous,J500,F422,J500,F422,2,QGramFN,/j,ja,am,mi,ie,e\,QGramLN,/f,fa,al,lk,ko,ou,us,s\
rec-1221-org,faith,missaridis,4109 1375 8287 3435,faith,missaridis,F300,M263,F300,M263,2,QGramFN,/f,fa,ai,it,th,h\,QGramLN,/m,mi,is,ss,sa,ar,ri,id,di,is,s\
rec-1222-org,clodagh,serrels,2666 1513 6792 8501,clodagh,serrels,C432,S642,C432,S642,2,QGramFN,/c,cl,lo,od,da,ag,gh,h\,QGramLN,/s,se,er,rr,re,el,ls,s\
rec-1223-org,hudson,zamaro,5338 4930 9863 9503,hudson,zamaro,H325,Z560,H325,Z560,2,QGramFN,/h,hu,ud,ds,so,on,n\,QGramLN,/z,za,am,ma,ar,ro,o\
rec-1224-org,bailey,gigney,9303 1476 2401 3112,bailey,gigney,B400,G250,B400,G250,2,QGramFN,/b,ba,ai,il,le,ey,y\,QGramLN,/g,gi,ig,gn,ne,ey,y\
rec-1225-org,briley,pierro,6008 6827 2637 2010,briley,pierro,B640,P600,B640,P600,2,QGramFN,/b,br,ri,il,le,ey,y\,QGramLN,/p,pi,ie,er,rr,ro,o\
rec-1226-org,lani,gimoukis,1340 9656 9893 9472,lani,gimoukis,L500,G522,L500,G522,2,QGramFN,/l,la,an,ni,i\,QGramLN,/g,gi,im,mo,ou,uk,ki,is,s\
rec-1227-org,rhys,gunnlangsson,3656 0576 5316 2249,rhys,gunnlangsson,R200,G545,R200,G545,2,QGramFN,/r,rh,hy,ys,s\,QGramLN,/g,gu,un,nn,nl,la,an,ng,gs,ss,so,on,n\
rec-1228-org,kiandra,heesemans,8152 8089 2409 0787,kiandra,heesemans,K536,H255,K536,H255,2,QGramFN,/k,ki,ia,an,nd,dr,ra,a\,QGramLN,/h,he,ee,es,se,em,ma,an,ns,s\
rec-1229-org,marco,mollart,5290 4057 3739 7187,marco,mollart,M620,M463,M620,M463,2,QGramFN,/m,ma,ar,rc,co,o\,QGramLN,/m,mo,ol,ll,la,ar,rt,t\
rec-1230-dup-0,cambell,gjnstone,7277 9161 5637 2686,cambell,gjnstone,C514,G523,C514,G523,2,QGramFN,/c,ca,am,mb,be,el,ll,l\,QGramLN,/g,gj,jn,ns,st,to,on,ne,e\
rec-1231-org,fraser,bullivant,5868 8949 7975 2683,fraser,bullivant,F626,B415,F626,B415,2,QGramFN,/f,fr,ra,as,se,er,r\,QGramLN,/b,bu,ul,ll,li,iv,va,an,nt,t\
rec-1232-org,sebastian,nyunt,6357 9469 3605 2400,sebastian,nyunt,S123,N530,S123,N530,2,QGramFN,/s,se,eb,ba,as,st,ti,ia,an,n\,QGramLN,/n,ny,yu,un,nt,t\
rec-1233-org,cambell,gaspardis,8572 3930 9312 5946,cambell,gaspardis,C514,G216,C514,G216,2,QGramFN,/c,ca,am,mb,be,el,ll,l\,QGramLN,/g,ga,as,sp,pa,ar,rd,di,is,s\
rec-1234-org,nicole,thollar,0636 2087 2804 0791,nicole,thollar,N240,T460,N240,T460,2,QGramFN,/n,ni,ic,co,ol,le,e\,QGramLN,/t,th,ho,ol,ll,la,ar,r\
